timestamp,profile,demand_kw,temperature_c,humidity_pct,is_weekend,hour,day_of_week
2026-05-29 13:00:00,municipal,551.84,25.7,51.8,0,13,4
2026-05-29 14:00:00,municipal,599.33,28.5,45.2,0,14,4
2026-05-29 15:00:00,municipal,678.58,31.4,40.9,0,15,4
2026-05-29 16:00:00,municipal,669.9,28.7,40.2,0,16,4
2026-05-29 17:00:00,municipal,784.71,28.5,52.6,0,17,4
2026-05-29 18:00:00,municipal,894.01,25.3,39.8,0,18,4
2026-05-29 19:00:00,municipal,972.65,25.0,41.2,0,19,4
2026-05-29 20:00:00,municipal,969.06,23.9,54.9,0,20,4
2026-05-29 21:00:00,municipal,946.15,22.4,53.5,0,21,4
2026-05-29 22:00:00,municipal,814.19,23.3,50.6,0,22,4
2026-05-29 23:00:00,municipal,666.98,20.8,43.8,0,23,4
2026-05-30 00:00:00,municipal,509.55,17.1,52.3,1,0,5
2026-05-30 01:00:00,municipal,493.63,18.2,47.3,1,1,5
2026-05-30 02:00:00,municipal,459.26,18.0,59.6,1,2,5
2026-05-30 03:00:00,municipal,476.38,18.7,60.0,1,3,5
2026-05-30 04:00:00,municipal,543.51,19.6,57.6,1,4,5
2026-05-30 05:00:00,municipal,542.17,16.3,53.7,1,5,5
2026-05-30 06:00:00,municipal,696.88,17.5,50.0,1,6,5
2026-05-30 07:00:00,municipal,804.36,18.1,52.1,1,7,5
2026-05-30 08:00:00,municipal,865.81,21.1,57.2,1,8,5
2026-05-30 09:00:00,municipal,864.78,23.7,54.3,1,9,5
2026-05-30 10:00:00,municipal,721.17,26.0,49.4,1,10,5
2026-05-30 11:00:00,municipal,621.36,25.9,54.9,1,11,5
2026-05-30 12:00:00,municipal,606.41,26.8,40.5,1,12,5
2026-05-30 13:00:00,municipal,578.06,28.4,44.5,1,13,5
2026-05-30 14:00:00,municipal,591.12,27.5,42.1,1,14,5
2026-05-30 15:00:00,municipal,674.86,32.1,41.2,1,15,5
2026-05-30 16:00:00,municipal,669.53,26.4,57.5,1,16,5
2026-05-30 17:00:00,municipal,795.38,28.5,54.1,1,17,5
2026-05-30 18:00:00,municipal,946.97,30.3,54.3,1,18,5
2026-05-30 19:00:00,municipal,1071.12,26.0,41.2,1,19,5
2026-05-30 20:00:00,municipal,1113.73,24.3,36.6,1,20,5
2026-05-30 21:00:00,municipal,1021.7,22.5,55.4,1,21,5
2026-05-30 22:00:00,municipal,861.12,21.2,55.8,1,22,5
2026-05-30 23:00:00,municipal,660.21,22.1,45.0,1,23,5
2026-05-31 00:00:00,municipal,523.87,15.5,68.1,1,0,6
2026-05-31 01:00:00,municipal,510.93,20.2,62.4,1,1,6
2026-05-31 02:00:00,municipal,480.97,15.1,68.5,1,2,6
2026-05-31 03:00:00,municipal,469.46,16.7,60.0,1,3,6
2026-05-31 04:00:00,municipal,524.82,16.6,51.6,1,4,6
2026-05-31 05:00:00,municipal,579.86,18.8,54.4,1,5,6
2026-05-31 06:00:00,municipal,700.15,16.4,63.2,1,6,6
2026-05-31 07:00:00,municipal,805.84,20.8,52.0,1,7,6
2026-05-31 08:00:00,municipal,876.04,24.6,45.8,1,8,6
2026-05-31 09:00:00,municipal,793.61,21.0,44.6,1,9,6
2026-05-31 10:00:00,municipal,691.6,24.9,54.6,1,10,6
2026-05-31 11:00:00,municipal,570.64,25.1,48.1,1,11,6
2026-05-31 12:00:00,municipal,648.21,28.0,53.2,1,12,6
2026-05-31 13:00:00,municipal,605.48,28.3,47.2,1,13,6
2026-05-31 14:00:00,municipal,593.57,27.9,43.5,1,14,6
2026-05-31 15:00:00,municipal,630.02,29.8,53.2,1,15,6
2026-05-31 16:00:00,municipal,696.89,31.6,38.4,1,16,6
2026-05-31 17:00:00,municipal,779.56,28.0,42.8,1,17,6
2026-05-31 18:00:00,municipal,939.66,28.4,44.6,1,18,6
2026-05-31 19:00:00,municipal,1033.26,24.1,54.7,1,19,6
2026-05-31 20:00:00,municipal,1091.39,23.2,51.4,1,20,6
2026-05-31 21:00:00,municipal,1051.34,23.8,45.1,1,21,6
2026-05-31 22:00:00,municipal,893.56,23.8,56.8,1,22,6
2026-05-31 23:00:00,municipal,687.5,20.6,53.1,1,23,6
2026-06-01 00:00:00,municipal,485.33,18.4,49.7,0,0,0
2026-06-01 01:00:00,municipal,490.0,18.0,53.3,0,1,0
2026-06-01 02:00:00,municipal,479.91,15.5,53.5,0,2,0
2026-06-01 03:00:00,municipal,502.26,18.1,60.5,0,3,0
2026-06-01 04:00:00,municipal,492.01,18.7,55.9,0,4,0
2026-06-01 05:00:00,municipal,554.62,17.3,56.3,0,5,0
2026-06-01 06:00:00,municipal,648.82,18.2,63.7,0,6,0
2026-06-01 07:00:00,municipal,737.84,20.6,52.4,0,7,0
2026-06-01 08:00:00,municipal,797.81,20.9,54.3,0,8,0
2026-06-01 09:00:00,municipal,802.38,23.1,53.4,0,9,0
2026-06-01 10:00:00,municipal,746.82,27.9,51.8,0,10,0
2026-06-01 11:00:00,municipal,647.39,25.8,45.6,0,11,0
2026-06-01 12:00:00,municipal,560.26,26.9,41.6,0,12,0
2026-06-01 13:00:00,municipal,542.9,27.4,37.0,0,13,0
2026-06-01 14:00:00,municipal,594.49,30.1,47.0,0,14,0
2026-06-01 15:00:00,municipal,629.06,28.9,45.9,0,15,0
2026-06-01 16:00:00,municipal,652.16,28.0,59.7,0,16,0
2026-06-01 17:00:00,municipal,783.32,30.3,41.2,0,17,0
2026-06-01 18:00:00,municipal,929.13,29.5,39.6,0,18,0
2026-06-01 19:00:00,municipal,980.38,25.3,44.5,0,19,0
2026-06-01 20:00:00,municipal,977.59,21.9,56.4,0,20,0
2026-06-01 21:00:00,municipal,985.83,24.7,47.6,0,21,0
2026-06-01 22:00:00,municipal,756.63,20.6,55.7,0,22,0
2026-06-01 23:00:00,municipal,660.56,21.3,44.1,0,23,0
2026-06-02 00:00:00,municipal,482.44,16.0,66.3,0,0,1
2026-06-02 01:00:00,municipal,504.99,19.4,57.5,0,1,1
2026-06-02 02:00:00,municipal,469.72,15.6,64.4,0,2,1
2026-06-02 03:00:00,municipal,480.86,18.3,61.9,0,3,1
2026-06-02 04:00:00,municipal,557.97,17.5,52.0,0,4,1
2026-06-02 05:00:00,municipal,589.4,16.6,59.7,0,5,1
2026-06-02 06:00:00,municipal,658.5,18.4,59.5,0,6,1
2026-06-02 07:00:00,municipal,762.65,21.3,51.2,0,7,1
2026-06-02 08:00:00,municipal,830.6,21.8,56.3,0,8,1
2026-06-02 09:00:00,municipal,769.45,24.1,60.0,0,9,1
2026-06-02 10:00:00,municipal,784.27,27.8,52.1,0,10,1
2026-06-02 11:00:00,municipal,609.43,23.9,53.1,0,11,1
2026-06-02 12:00:00,municipal,599.8,29.9,48.1,0,12,1
2026-06-02 13:00:00,municipal,612.95,28.6,37.7,0,13,1
2026-06-02 14:00:00,municipal,587.26,27.7,40.2,0,14,1
2026-06-02 15:00:00,municipal,559.64,27.2,46.3,0,15,1
2026-06-02 16:00:00,municipal,650.33,28.7,58.3,0,16,1
2026-06-02 17:00:00,municipal,762.4,29.8,44.1,0,17,1
2026-06-02 18:00:00,municipal,875.93,27.3,46.9,0,18,1
2026-06-02 19:00:00,municipal,1002.57,28.5,44.3,0,19,1
2026-06-02 20:00:00,municipal,986.44,22.6,46.6,0,20,1
2026-06-02 21:00:00,municipal,958.18,23.2,51.6,0,21,1
2026-06-02 22:00:00,municipal,808.43,19.8,52.2,0,22,1
2026-06-02 23:00:00,municipal,642.69,20.8,49.0,0,23,1
2026-06-03 00:00:00,municipal,501.32,20.4,53.4,0,0,2
2026-06-03 01:00:00,municipal,476.57,17.5,60.9,0,1,2
2026-06-03 02:00:00,municipal,507.59,13.6,63.0,0,2,2
2026-06-03 03:00:00,municipal,495.59,17.6,56.6,0,3,2
2026-06-03 04:00:00,municipal,554.21,18.2,54.9,0,4,2
2026-06-03 05:00:00,municipal,617.75,18.7,57.4,0,5,2
2026-06-03 06:00:00,municipal,656.26,20.9,64.1,0,6,2
2026-06-03 07:00:00,municipal,753.1,18.7,52.7,0,7,2
2026-06-03 08:00:00,municipal,849.12,22.8,52.1,0,8,2
2026-06-03 09:00:00,municipal,808.92,25.1,51.4,0,9,2
2026-06-03 10:00:00,municipal,686.39,22.2,55.1,0,10,2
2026-06-03 11:00:00,municipal,659.47,26.8,47.6,0,11,2
2026-06-03 12:00:00,municipal,582.97,26.8,47.5,0,12,2
2026-06-03 13:00:00,municipal,627.49,28.4,43.7,0,13,2
2026-06-03 14:00:00,municipal,593.37,29.6,41.6,0,14,2
2026-06-03 15:00:00,municipal,605.43,28.6,40.6,0,15,2
2026-06-03 16:00:00,municipal,669.08,28.1,39.6,0,16,2
2026-06-03 17:00:00,municipal,786.18,28.6,47.1,0,17,2
2026-06-03 18:00:00,municipal,902.7,25.9,43.9,0,18,2
2026-06-03 19:00:00,municipal,984.92,24.7,47.7,0,19,2
2026-06-03 20:00:00,municipal,1053.61,25.9,57.5,0,20,2
2026-06-03 21:00:00,municipal,882.3,21.6,50.9,0,21,2
2026-06-03 22:00:00,municipal,842.03,22.8,55.0,0,22,2
2026-06-03 23:00:00,municipal,652.64,21.0,46.2,0,23,2
2026-06-04 00:00:00,municipal,501.78,16.6,57.0,0,0,3
2026-06-04 01:00:00,municipal,495.66,17.2,58.5,0,1,3
2026-06-04 02:00:00,municipal,500.91,19.4,63.6,0,2,3
2026-06-04 03:00:00,municipal,522.23,15.9,62.1,0,3,3
2026-06-04 04:00:00,municipal,529.01,16.9,50.4,0,4,3
2026-06-04 05:00:00,municipal,558.87,18.9,66.0,0,5,3
2026-06-04 06:00:00,municipal,595.34,20.3,53.0,0,6,3
2026-06-04 07:00:00,municipal,724.5,20.0,50.9,0,7,3
2026-06-04 08:00:00,municipal,808.26,20.9,51.0,0,8,3
2026-06-04 09:00:00,municipal,857.34,25.5,50.7,0,9,3
2026-06-04 10:00:00,municipal,766.67,27.6,45.8,0,10,3
2026-06-04 11:00:00,municipal,615.27,27.9,60.2,0,11,3
2026-06-04 12:00:00,municipal,618.06,27.8,42.9,0,12,3
2026-06-04 13:00:00,municipal,611.98,27.4,50.9,0,13,3
2026-06-04 14:00:00,municipal,610.46,27.9,46.0,0,14,3
2026-06-04 15:00:00,municipal,640.85,30.2,42.3,0,15,3
2026-06-04 16:00:00,municipal,689.92,29.8,38.1,0,16,3
2026-06-04 17:00:00,municipal,808.83,30.7,38.9,0,17,3
2026-06-04 18:00:00,municipal,892.58,28.6,41.0,0,18,3
2026-06-04 19:00:00,municipal,959.18,24.1,52.7,0,19,3
2026-06-04 20:00:00,municipal,1057.9,26.5,52.0,0,20,3
2026-06-04 21:00:00,municipal,963.9,21.9,53.5,0,21,3
2026-06-04 22:00:00,municipal,806.65,21.3,51.4,0,22,3
2026-06-04 23:00:00,municipal,686.44,20.8,51.8,0,23,3
2026-06-05 00:00:00,municipal,493.21,22.2,53.1,0,0,4
2026-06-05 01:00:00,municipal,458.17,22.9,48.4,0,1,4
2026-06-05 02:00:00,municipal,497.85,18.6,62.2,0,2,4
2026-06-05 03:00:00,municipal,494.35,17.2,62.7,0,3,4
2026-06-05 04:00:00,municipal,504.82,18.5,60.5,0,4,4
2026-06-05 05:00:00,municipal,586.82,19.6,52.1,0,5,4
2026-06-05 06:00:00,municipal,632.3,18.7,62.5,0,6,4
2026-06-05 07:00:00,municipal,797.51,23.2,47.0,0,7,4
2026-06-05 08:00:00,municipal,800.39,22.3,61.3,0,8,4
2026-06-05 09:00:00,municipal,759.34,24.2,49.6,0,9,4
2026-06-05 10:00:00,municipal,748.3,26.0,40.7,0,10,4
2026-06-05 11:00:00,municipal,655.64,27.1,41.7,0,11,4
2026-06-05 12:00:00,municipal,625.68,29.0,36.6,0,12,4
2026-06-05 13:00:00,municipal,598.21,27.7,46.4,0,13,4
2026-06-05 14:00:00,municipal,619.03,28.4,45.6,0,14,4
2026-06-05 15:00:00,municipal,595.25,27.8,44.1,0,15,4
2026-06-05 16:00:00,municipal,718.96,29.9,49.3,0,16,4
2026-06-05 17:00:00,municipal,797.8,29.8,46.4,0,17,4
2026-06-05 18:00:00,municipal,909.87,28.4,51.1,0,18,4
2026-06-05 19:00:00,municipal,1065.79,29.0,44.3,0,19,4
2026-06-05 20:00:00,municipal,995.76,25.0,52.7,0,20,4
2026-06-05 21:00:00,municipal,949.11,24.5,46.7,0,21,4
2026-06-05 22:00:00,municipal,816.47,20.3,62.4,0,22,4
2026-06-05 23:00:00,municipal,675.06,19.9,60.4,0,23,4
2026-06-06 00:00:00,municipal,470.7,20.3,53.1,1,0,5
2026-06-06 01:00:00,municipal,450.49,19.6,55.2,1,1,5
2026-06-06 02:00:00,municipal,496.79,17.3,60.9,1,2,5
2026-06-06 03:00:00,municipal,510.32,17.4,66.6,1,3,5
2026-06-06 04:00:00,municipal,497.28,15.5,62.2,1,4,5
2026-06-06 05:00:00,municipal,517.51,17.8,58.5,1,5,5
2026-06-06 06:00:00,municipal,626.18,20.6,47.6,1,6,5
2026-06-06 07:00:00,municipal,794.75,21.4,60.5,1,7,5
2026-06-06 08:00:00,municipal,894.5,22.7,59.4,1,8,5
2026-06-06 09:00:00,municipal,840.72,23.6,46.0,1,9,5
2026-06-06 10:00:00,municipal,728.82,25.1,45.7,1,10,5
2026-06-06 11:00:00,municipal,624.18,25.6,49.6,1,11,5
2026-06-06 12:00:00,municipal,631.28,28.8,46.1,1,12,5
2026-06-06 13:00:00,municipal,614.46,29.4,38.6,1,13,5
2026-06-06 14:00:00,municipal,617.65,30.1,41.2,1,14,5
2026-06-06 15:00:00,municipal,662.89,28.8,51.7,1,15,5
2026-06-06 16:00:00,municipal,645.36,26.1,46.0,1,16,5
2026-06-06 17:00:00,municipal,843.86,30.4,40.3,1,17,5
2026-06-06 18:00:00,municipal,938.7,27.1,38.9,1,18,5
2026-06-06 19:00:00,municipal,1075.93,25.3,54.6,1,19,5
2026-06-06 20:00:00,municipal,1152.24,26.1,55.1,1,20,5
2026-06-06 21:00:00,municipal,1039.8,23.0,50.2,1,21,5
2026-06-06 22:00:00,municipal,926.54,23.6,46.6,1,22,5
2026-06-06 23:00:00,municipal,708.48,21.5,51.1,1,23,5
2026-06-07 00:00:00,municipal,519.9,20.4,64.9,1,0,6
2026-06-07 01:00:00,municipal,472.54,16.4,63.2,1,1,6
2026-06-07 02:00:00,municipal,471.76,19.6,52.2,1,2,6
2026-06-07 03:00:00,municipal,476.13,18.0,59.8,1,3,6
2026-06-07 04:00:00,municipal,501.3,17.3,57.7,1,4,6
2026-06-07 05:00:00,municipal,534.74,18.6,59.2,1,5,6
2026-06-07 06:00:00,municipal,701.98,16.7,58.9,1,6,6
2026-06-07 07:00:00,municipal,820.99,21.2,55.2,1,7,6
2026-06-07 08:00:00,municipal,853.61,20.5,48.9,1,8,6
2026-06-07 09:00:00,municipal,840.47,21.6,59.7,1,9,6
2026-06-07 10:00:00,municipal,705.37,22.9,48.8,1,10,6
2026-06-07 11:00:00,municipal,691.76,28.3,42.3,1,11,6
2026-06-07 12:00:00,municipal,626.25,26.9,44.7,1,12,6
2026-06-07 13:00:00,municipal,628.87,31.1,35.9,1,13,6
2026-06-07 14:00:00,municipal,605.23,28.6,46.6,1,14,6
2026-06-07 15:00:00,municipal,588.78,27.1,51.3,1,15,6
2026-06-07 16:00:00,municipal,668.67,27.7,49.2,1,16,6
2026-06-07 17:00:00,municipal,801.44,30.7,39.1,1,17,6
2026-06-07 18:00:00,municipal,894.62,27.6,38.4,1,18,6
2026-06-07 19:00:00,municipal,1050.32,25.8,47.8,1,19,6
2026-06-07 20:00:00,municipal,1121.33,25.4,56.5,1,20,6
2026-06-07 21:00:00,municipal,1015.38,24.4,52.8,1,21,6
2026-06-07 22:00:00,municipal,933.45,23.7,51.9,1,22,6
2026-06-07 23:00:00,municipal,747.89,22.8,53.1,1,23,6
2026-06-08 00:00:00,municipal,524.43,18.9,59.5,0,0,0
2026-06-08 01:00:00,municipal,514.81,16.5,53.5,0,1,0
2026-06-08 02:00:00,municipal,517.33,17.3,68.4,0,2,0
2026-06-08 03:00:00,municipal,522.29,18.1,56.5,0,3,0
2026-06-08 04:00:00,municipal,521.29,16.5,55.8,0,4,0
2026-06-08 05:00:00,municipal,578.45,17.1,60.0,0,5,0
2026-06-08 06:00:00,municipal,676.19,20.0,51.2,0,6,0
2026-06-08 07:00:00,municipal,783.14,20.6,54.9,0,7,0
2026-06-08 08:00:00,municipal,791.56,22.2,51.6,0,8,0
2026-06-08 09:00:00,municipal,815.86,22.6,56.5,0,9,0
2026-06-08 10:00:00,municipal,670.47,24.9,53.2,0,10,0
2026-06-08 11:00:00,municipal,641.24,25.3,51.4,0,11,0
2026-06-08 12:00:00,municipal,599.89,29.3,41.8,0,12,0
2026-06-08 13:00:00,municipal,598.16,30.4,42.8,0,13,0
2026-06-08 14:00:00,municipal,586.72,26.7,55.7,0,14,0
2026-06-08 15:00:00,municipal,620.71,28.3,38.9,0,15,0
2026-06-08 16:00:00,municipal,624.29,27.3,42.1,0,16,0
2026-06-08 17:00:00,municipal,772.06,27.9,49.7,0,17,0
2026-06-08 18:00:00,municipal,891.35,27.8,40.5,0,18,0
2026-06-08 19:00:00,municipal,967.84,24.5,53.8,0,19,0
2026-06-08 20:00:00,municipal,955.33,23.9,43.5,0,20,0
2026-06-08 21:00:00,municipal,978.02,22.2,48.8,0,21,0
2026-06-08 22:00:00,municipal,849.15,22.5,48.5,0,22,0
2026-06-08 23:00:00,municipal,688.28,20.8,56.2,0,23,0
2026-06-09 00:00:00,municipal,517.47,18.5,62.9,0,0,1
2026-06-09 01:00:00,municipal,506.63,18.8,59.7,0,1,1
2026-06-09 02:00:00,municipal,474.08,17.2,57.4,0,2,1
2026-06-09 03:00:00,municipal,480.6,17.4,55.6,0,3,1
2026-06-09 04:00:00,municipal,544.13,20.5,55.7,0,4,1
2026-06-09 05:00:00,municipal,595.02,20.6,56.7,0,5,1
2026-06-09 06:00:00,municipal,631.02,17.6,64.5,0,6,1
2026-06-09 07:00:00,municipal,775.13,22.0,48.5,0,7,1
2026-06-09 08:00:00,municipal,809.87,23.4,60.6,0,8,1
2026-06-09 09:00:00,municipal,760.21,22.1,49.6,0,9,1
2026-06-09 10:00:00,municipal,744.57,26.6,43.5,0,10,1
2026-06-09 11:00:00,municipal,675.56,29.1,48.5,0,11,1
2026-06-09 12:00:00,municipal,607.48,26.3,50.2,0,12,1
2026-06-09 13:00:00,municipal,550.31,27.6,48.3,0,13,1
2026-06-09 14:00:00,municipal,667.81,31.1,38.8,0,14,1
2026-06-09 15:00:00,municipal,607.01,30.2,36.7,0,15,1
2026-06-09 16:00:00,municipal,719.95,30.4,34.7,0,16,1
2026-06-09 17:00:00,municipal,772.28,29.5,45.9,0,17,1
2026-06-09 18:00:00,municipal,935.92,28.6,43.3,0,18,1
2026-06-09 19:00:00,municipal,990.81,24.8,44.0,0,19,1
2026-06-09 20:00:00,municipal,1043.15,26.9,43.7,0,20,1
2026-06-09 21:00:00,municipal,1004.02,25.5,48.1,0,21,1
2026-06-09 22:00:00,municipal,768.22,21.9,58.2,0,22,1
2026-06-09 23:00:00,municipal,712.65,20.7,64.2,0,23,1
2026-06-10 00:00:00,municipal,516.83,17.3,61.4,0,0,2
2026-06-10 01:00:00,municipal,540.89,19.4,50.0,0,1,2
2026-06-10 02:00:00,municipal,506.31,18.9,64.3,0,2,2
2026-06-10 03:00:00,municipal,482.8,17.8,59.6,0,3,2
2026-06-10 04:00:00,municipal,470.53,19.7,55.5,0,4,2
2026-06-10 05:00:00,municipal,585.1,18.2,52.7,0,5,2
2026-06-10 06:00:00,municipal,628.09,20.5,56.2,0,6,2
2026-06-10 07:00:00,municipal,770.42,19.3,59.2,0,7,2
2026-06-10 08:00:00,municipal,836.7,22.3,46.3,0,8,2
2026-06-10 09:00:00,municipal,778.45,23.6,52.3,0,9,2
2026-06-10 10:00:00,municipal,688.56,25.7,44.4,0,10,2
2026-06-10 11:00:00,municipal,667.24,26.3,42.2,0,11,2
2026-06-10 12:00:00,municipal,620.31,27.9,51.8,0,12,2
2026-06-10 13:00:00,municipal,611.41,30.3,34.7,0,13,2
2026-06-10 14:00:00,municipal,619.46,29.0,28.8,0,14,2
2026-06-10 15:00:00,municipal,581.57,27.4,44.5,0,15,2
2026-06-10 16:00:00,municipal,695.5,32.3,46.2,0,16,2
2026-06-10 17:00:00,municipal,815.26,31.1,37.0,0,17,2
2026-06-10 18:00:00,municipal,895.7,26.2,44.6,0,18,2
2026-06-10 19:00:00,municipal,1027.51,27.9,45.3,0,19,2
2026-06-10 20:00:00,municipal,1036.71,24.7,47.8,0,20,2
2026-06-10 21:00:00,municipal,951.5,24.3,58.5,0,21,2
2026-06-10 22:00:00,municipal,821.08,22.7,45.5,0,22,2
2026-06-10 23:00:00,municipal,657.77,20.5,42.9,0,23,2
2026-06-11 00:00:00,municipal,506.75,18.5,66.0,0,0,3
2026-06-11 01:00:00,municipal,528.44,17.7,57.6,0,1,3
2026-06-11 02:00:00,municipal,485.75,16.8,64.4,0,2,3
2026-06-11 03:00:00,municipal,480.64,16.7,69.1,0,3,3
2026-06-11 04:00:00,municipal,541.26,18.0,56.9,0,4,3
2026-06-11 05:00:00,municipal,573.91,17.7,53.4,0,5,3
2026-06-11 06:00:00,municipal,615.14,20.7,50.3,0,6,3
2026-06-11 07:00:00,municipal,752.28,23.2,51.0,0,7,3
2026-06-11 08:00:00,municipal,779.88,21.5,46.9,0,8,3
2026-06-11 09:00:00,municipal,820.25,24.3,45.8,0,9,3
2026-06-11 10:00:00,municipal,704.21,26.2,54.7,0,10,3
2026-06-11 11:00:00,municipal,644.95,27.6,44.4,0,11,3
2026-06-11 12:00:00,municipal,605.96,28.3,42.5,0,12,3
2026-06-11 13:00:00,municipal,609.35,30.2,48.2,0,13,3
2026-06-11 14:00:00,municipal,611.85,30.5,43.0,0,14,3
2026-06-11 15:00:00,municipal,671.38,28.1,51.4,0,15,3
2026-06-11 16:00:00,municipal,715.56,31.0,37.1,0,16,3
2026-06-11 17:00:00,municipal,815.73,30.5,36.9,0,17,3
2026-06-11 18:00:00,municipal,841.42,27.0,49.9,0,18,3
2026-06-11 19:00:00,municipal,974.75,27.0,42.3,0,19,3
2026-06-11 20:00:00,municipal,1070.75,26.5,55.9,0,20,3
2026-06-11 21:00:00,municipal,941.75,23.6,43.4,0,21,3
2026-06-11 22:00:00,municipal,821.04,24.0,46.0,0,22,3
2026-06-11 23:00:00,municipal,711.33,24.5,53.1,0,23,3
2026-06-12 00:00:00,municipal,488.14,18.6,54.2,0,0,4
2026-06-12 01:00:00,municipal,497.44,16.7,51.0,0,1,4
2026-06-12 02:00:00,municipal,457.75,18.7,60.3,0,2,4
2026-06-12 03:00:00,municipal,502.19,19.1,58.9,0,3,4
2026-06-12 04:00:00,municipal,513.33,17.9,56.3,0,4,4
2026-06-12 05:00:00,municipal,575.47,21.0,64.8,0,5,4
2026-06-12 06:00:00,municipal,648.25,17.8,59.4,0,6,4
2026-06-12 07:00:00,municipal,753.46,22.1,55.5,0,7,4
2026-06-12 08:00:00,municipal,817.89,21.5,47.0,0,8,4
2026-06-12 09:00:00,municipal,819.39,26.6,42.1,0,9,4
2026-06-12 10:00:00,municipal,770.68,28.6,42.4,0,10,4
2026-06-12 11:00:00,municipal,620.72,25.9,52.8,0,11,4
2026-06-12 12:00:00,municipal,634.33,27.4,47.0,0,12,4
2026-06-12 13:00:00,municipal,653.1,30.5,45.6,0,13,4
2026-06-12 14:00:00,municipal,604.92,29.2,33.3,0,14,4
2026-06-12 15:00:00,municipal,620.89,29.9,40.4,0,15,4
2026-06-12 16:00:00,municipal,681.33,29.8,40.4,0,16,4
2026-06-12 17:00:00,municipal,720.99,26.3,49.4,0,17,4
2026-06-12 18:00:00,municipal,897.11,28.2,40.3,0,18,4
2026-06-12 19:00:00,municipal,961.19,26.0,50.4,0,19,4
2026-06-12 20:00:00,municipal,1048.36,24.8,58.8,0,20,4
2026-06-12 21:00:00,municipal,955.77,26.2,47.6,0,21,4
2026-06-12 22:00:00,municipal,810.21,20.6,56.8,0,22,4
2026-06-12 23:00:00,municipal,692.16,22.2,56.1,0,23,4
2026-06-13 00:00:00,municipal,502.94,19.4,49.6,1,0,5
2026-06-13 01:00:00,municipal,472.3,18.5,55.9,1,1,5
2026-06-13 02:00:00,municipal,486.48,19.5,50.3,1,2,5
2026-06-13 03:00:00,municipal,492.95,18.6,59.8,1,3,5
2026-06-13 04:00:00,municipal,518.22,19.1,61.8,1,4,5
2026-06-13 05:00:00,municipal,584.77,20.3,50.2,1,5,5
2026-06-13 06:00:00,municipal,676.54,19.3,58.6,1,6,5
2026-06-13 07:00:00,municipal,806.22,20.2,53.3,1,7,5
2026-06-13 08:00:00,municipal,873.66,20.9,53.7,1,8,5
2026-06-13 09:00:00,municipal,831.32,22.9,58.7,1,9,5
2026-06-13 10:00:00,municipal,804.63,30.1,44.1,1,10,5
2026-06-13 11:00:00,municipal,663.57,29.0,41.9,1,11,5
2026-06-13 12:00:00,municipal,590.27,26.3,47.2,1,12,5
2026-06-13 13:00:00,municipal,594.88,27.3,47.5,1,13,5
2026-06-13 14:00:00,municipal,633.81,30.6,42.4,1,14,5
2026-06-13 15:00:00,municipal,653.6,30.9,47.2,1,15,5
2026-06-13 16:00:00,municipal,693.83,30.7,39.5,1,16,5
2026-06-13 17:00:00,municipal,802.81,28.9,44.9,1,17,5
2026-06-13 18:00:00,municipal,952.94,28.1,50.2,1,18,5
2026-06-13 19:00:00,municipal,1066.28,27.6,42.9,1,19,5
2026-06-13 20:00:00,municipal,1102.76,25.8,57.4,1,20,5
2026-06-13 21:00:00,municipal,1014.0,20.8,49.4,1,21,5
2026-06-13 22:00:00,municipal,828.82,22.2,49.2,1,22,5
2026-06-13 23:00:00,municipal,702.62,19.8,52.7,1,23,5
2026-06-14 00:00:00,municipal,554.41,20.2,56.0,1,0,6
2026-06-14 01:00:00,municipal,527.17,23.4,58.4,1,1,6
2026-06-14 02:00:00,municipal,525.5,18.9,61.8,1,2,6
2026-06-14 03:00:00,municipal,503.94,17.7,59.8,1,3,6
2026-06-14 04:00:00,municipal,526.57,19.8,59.6,1,4,6
2026-06-14 05:00:00,municipal,597.14,19.7,62.7,1,5,6
2026-06-14 06:00:00,municipal,665.11,20.6,46.4,1,6,6
2026-06-14 07:00:00,municipal,827.37,22.1,46.9,1,7,6
2026-06-14 08:00:00,municipal,899.03,25.7,55.1,1,8,6
2026-06-14 09:00:00,municipal,771.35,22.5,60.0,1,9,6
2026-06-14 10:00:00,municipal,763.11,26.4,45.3,1,10,6
2026-06-14 11:00:00,municipal,638.49,25.8,48.4,1,11,6
2026-06-14 12:00:00,municipal,648.85,29.2,51.6,1,12,6
2026-06-14 13:00:00,municipal,593.86,28.0,48.3,1,13,6
2026-06-14 14:00:00,municipal,599.06,29.3,48.5,1,14,6
2026-06-14 15:00:00,municipal,633.28,29.7,45.0,1,15,6
2026-06-14 16:00:00,municipal,738.47,31.4,52.4,1,16,6
2026-06-14 17:00:00,municipal,837.86,30.7,45.1,1,17,6
2026-06-14 18:00:00,municipal,891.69,26.5,44.1,1,18,6
2026-06-14 19:00:00,municipal,1045.35,27.2,49.2,1,19,6
2026-06-14 20:00:00,municipal,1110.05,24.7,51.4,1,20,6
2026-06-14 21:00:00,municipal,995.98,22.3,45.7,1,21,6
2026-06-14 22:00:00,municipal,871.35,22.3,47.7,1,22,6
2026-06-14 23:00:00,municipal,667.42,20.7,59.3,1,23,6
2026-06-15 00:00:00,municipal,551.1,23.6,44.2,0,0,0
2026-06-15 01:00:00,municipal,482.44,19.7,52.4,0,1,0
2026-06-15 02:00:00,municipal,545.96,16.4,65.4,0,2,0
